Season,Round,TrackType,Circuit,Weather,Rainfall,Driver,Team,GridPosition,FinishingPosition,Q1,Q2,Q3,MeanDeltaQ1,MeanDeltaQ2,MeanDeltaQ3
2023,17,High-Circuit,Lusail,31.46289308176101,0,NOR,McLaren,10,3,85.131,84.685,1000,-0.78655,-0.391266667,915.5545555555556
2023,17,High-Circuit,Lusail,31.46289308176101,0,RUS,Mercedes,2,4,85.334,84.827,84.219,-0.58355,-0.249266667,-0.226444444
2023,17,High-Circuit,Lusail,31.46289308176101,0,LEC,Ferrari,5,5,85.452,85.07900000000001,84.424,-0.46555,0.0027333333333388055,-0.021444444
2023,17,High-Circuit,Lusail,31.46289308176101,0,ALO,Aston Martin,4,6,85.223,85.241,84.369,-0.69455,0.16473333333333073,-0.076444444
2023,17,High-Circuit,Lusail,31.46289308176101,0,OCO,Alpine,8,7,85.711,84.928,84.763,-0.20655,-0.148266667,0.3175555555555576
2023,17,High-Circuit,Lusail,31.46289308176101,0,BOT,Alfa Romeo,9,8,86.038,85.297,85.05799999999999,0.12045000000000528,0.22073333333332812,0.6125555555555451
2023,17,High-Circuit,Lusail,31.46289308176101,0,ZHO,Alfa Romeo,19,9,87.432,1000,1000,1.5144500000000107,914.9237333333333,915.5545555555556
2023,17,High-Circuit,Lusail,31.46289308176101,0,PER,Red Bull Racing,0,10,85.991,85.462,1000,0.07345000000000823,0.38573333333333437,915.5545555555556
2023,17,High-Circuit,Lusail,31.46289308176101,0,STR,Aston Martin,16,11,86.345,1000,1000,0.42745000000000744,914.9237333333333,915.5545555555556
2023,17,High-Circuit,Lusail,31.46289308176101,0,GAS,Alpine,7,12,85.566,84.918,84.553,-0.35155,-0.158266667,0.10755555555554963
2023,17,High-Circuit,Lusail,31.46289308176101,0,ALB,Williams,13,13,86.118,85.707,1000,0.20045000000000357,0.6307333333333247,915.5545555555556
2023,17,High-Circuit,Lusail,31.46289308176101,0,MAG,Haas F1 Team,18,14,87.04599999999999,1000,1000,1.1284500000000008,914.9237333333333,915.5545555555556
2023,17,High-Circuit,Lusail,31.46289308176101,0,TSU,AlphaTauri,11,15,86.05799999999999,85.301,1000,0.1404500000000013,0.224733333333333,915.5545555555556
2023,17,High-Circuit,Lusail,31.46289308176101,0,HUL,Haas F1 Team,14,16,85.904,85.783,1000,-0.01355,0.7067333333333323,915.5545555555556
2023,17,High-Circuit,Lusail,31.46289308176101,0,LAW,AlphaTauri,17,17,86.635,1000,1000,0.7174500000000137,914.9237333333333,915.5545555555556
2023,17,High-Circuit,Lusail,31.46289308176101,0,SAR,Williams,15,18,86.21000000000001,1000,1000,0.29245000000001653,914.9237333333333,915.5545555555556
2023,17,High-Circuit,Lusail,31.46289308176101,0,HAM,Mercedes,3,19,86.076,84.381,84.305,0.15845000000000198,-0.695266667,-0.140444444
2023,17,High-Circuit,Lusail,31.46289308176101,0,SAI,Ferrari,12,20,85.80799999999999,85.328,1000,-0.10955,0.25173333333333403,915.5545555555556
2023,18,Mid-Circuit,Austin,29.96011904761904,0,VER,Red Bull Racing,6,1,95.346,95.008,95.081,-0.6761,-0.5168,0.03840000000000998
2023,18,Mid-Circuit,Austin,29.96011904761904,0,NOR,McLaren,2,2,95.11,95.441,94.853,-0.9121,-0.0838,-0.1896
2023,18,Mid-Circuit,Austin,29.96011904761904,0,SAI,Ferrari,4,3,95.824,95.302,94.945,-0.1981,-0.2228,-0.0976
2023,18,Mid-Circuit,Austin,29.96011904761904,0,PER,Red Bull Racing,9,4,95.989,95.679,95.173,-0.0331,0.154200000000003,0.13040000000000873
2023,18,Mid-Circuit,Austin,29.96011904761904,0,RUS,Mercedes,5,5,96.165,95.606,95.079,0.14290000000001157,0.0811999999999955,0.03640000000000043
2023,18,Mid-Circuit,Austin,29.96011904761904,0,GAS,Alpine,7,6,96.158,95.496,95.089,0.13590000000000657,-0.0288,0.04640000000000555
2023,18,Mid-Circuit,Austin,29.96011904761904,0,STR,Aston Martin,0,7,96.589,1000,1000,0.566900000000004,904.4752,904.9574
2023,18,Mid-Circuit,Austin,29.96011904761904,0,TSU,AlphaTauri,11,8,95.913,95.697,1000,-0.1091,0.17220000000000368,904.9574
2023,18,Mid-Circuit,Austin,29.96011904761904,0,ALB,Williams,15,9,96.315,1000,1000,0.29290000000000305,904.4752,904.9574
2023,18,Mid-Circuit,Austin,29.96011904761904,0,SAR,Williams,16,10,96.827,1000,1000,0.8049000000000035,904.4752,904.9574
2023,18,Mid-Circuit,Austin,29.96011904761904,0,HUL,Haas F1 Team,0,11,96.235,1000,1000,0.21290000000000475,904.4752,904.9574
2023,18,Mid-Circuit,Austin,29.96011904761904,0,BOT,Alfa Romeo,13,12,96.082,95.858,1000,0.059899999999998954,0.33320000000000505,904.9574
2023,18,Mid-Circuit,Austin,29.96011904761904,0,ZHO,Alfa Romeo,12,13,96.052,95.698,1000,0.029900000000012028,0.17319999999999425,904.9574
2023,18,Mid-Circuit,Austin,29.96011904761904,0,MAG,Haas F1 Team,0,14,96.009,95.88,1000,-0.0131,0.3551999999999964,904.9574
2023,18,Mid-Circuit,Austin,29.96011904761904,0,RIC,AlphaTauri,14,15,96.213,95.974,1000,0.19089999999999918,0.4492000000000047,904.9574
2023,18,Mid-Circuit,Austin,29.96011904761904,0,ALO,Aston Martin,0,16,96.268,1000,1000,0.245900000000006,904.4752,904.9574
2023,18,Mid-Circuit,Austin,29.96011904761904,0,PIA,McLaren,10,17,96.064,95.576,95.467,0.04189999999999827,0.05119999999999436,0.42440000000000566
2023,18,Mid-Circuit,Austin,29.96011904761904,0,OCO,Alpine,8,18,96.131,95.413,95.154,0.10890000000000555,-0.1118,0.11140000000000327
2023,18,Mid-Circuit,Austin,29.96011904761904,0,HAM,Mercedes,3,19,95.091,95.24,94.862,-0.9311,-0.2848,-0.1806
2023,18,Mid-Circuit,Austin,29.96011904761904,0,LEC,Ferrari,1,20,96.061,95.004,94.723,0.03890000000001237,-0.5208,-0.3196
2023,19,Mid-Circuit,Mexico City,25.547368421052628,0,VER,Red Bull Racing,3,1,78.099,77.625,77.263,-0.790947368,-0.535142857,-0.267
2023,19,Mid-Circuit,Mexico City,25.547368421052628,0,HAM,Mercedes,6,2,78.67699999999999,77.571,77.45400000000001,-0.212947368,-0.589142857,-0.076
2023,19,Mid-Circuit,Mexico City,25.547368421052628,0,LEC,Ferrari,1,3,78.401,77.901,77.166,-0.488947368,-0.259142857,-0.364
2023,19,Mid-Circuit,Mexico City,25.547368421052628,0,SAI,Ferrari,2,4,78.755,78.382,77.233,-0.134947368,0.22185714285714653,-0.297
2023,19,Mid-Circuit,Mexico City,25.547368421052628,0,NOR,McLaren,17,5,81.554,1000,1000,2.6640526315789543,921.8398571428571,922.47
2023,19,Mid-Circuit,Mexico City,25.547368421052628,0,RUS,Mercedes,8,6,78.893,77.673,77.674,0.003052631578952969,-0.487142857,0.14400000000000546
2023,19,Mid-Circuit,Mexico City,25.547368421052628,0,RIC,AlphaTauri,4,7,78.34100000000001,77.706,77.382,-0.548947368,-0.454142857,-0.148
2023,19,Mid-Circuit,Mexico City,25.547368421052628,0,PIA,McLaren,7,8,78.241,77.874,77.623,-0.648947368,-0.286142857,0.09300000000000352
2023,19,Mid-Circuit,Mexico City,25.547368421052628,0,ALB,Williams,14,9,78.828,79.14699999999999,1000,-0.061947368,0.9868571428571329,922.47
2023,19,Mid-Circuit,Mexico City,25.547368421052628,0,OCO,Alpine,15,10,79.08,1000,1000,0.19005263157895058,921.8398571428571,922.47
2023,19,Mid-Circuit,Mexico City,25.547368421052628,0,GAS,Alpine,11,11,78.945,78.521,1000,0.055052631578945466,0.3608571428571423,922.47
2023,19,Mid-Circuit,Mexico City,25.547368421052628,0,TSU,AlphaTauri,18,12,78.89,1000,1000,5.263157895285531e-05,921.8398571428571,922.47
2023,19,Mid-Circuit,Mexico City,25.547368421052628,0,HUL,Haas F1 Team,12,13,78.969,78.524,1000,0.07905263157894638,0.36385714285714243,922.47
2023,19,Mid-Circuit,Mexico City,25.547368421052628,0,ZHO,Alfa Romeo,10,14,79.01599999999999,78.44,78.05,0.12605263157894342,0.27985714285713925,0.519999999999996
2023,19,Mid-Circuit,Mexico City,25.547368421052628,0,BOT,Alfa Romeo,9,15,78.429,78.01599999999999,78.032,-0.460947368,-0.144142857,0.5019999999999953
2023,19,Mid-Circuit,Mexico City,25.547368421052628,0,SAR,Williams,19,16,1000,1000,1000,921.1100526315789,921.8398571428571,922.47
2023,19,Mid-Circuit,Mexico City,25.547368421052628,0,STR,Aston Martin,0,17,79.227,1000,1000,0.33705263157895615,921.8398571428571,922.47
2023,19,Mid-Circuit,Mexico City,25.547368421052628,0,ALO,Aston Martin,13,18,78.848,78.738,1000,-0.041947368,0.5778571428571411,922.47
2023,19,Mid-Circuit,Mexico City,25.547368421052628,0,MAG,Haas F1 Team,16,19,79.163,1000,1000,0.273052631578949,921.8398571428571,922.47
2023,19,Mid-Circuit,Mexico City,25.547368421052628,0,PER,Red Bull Racing,5,20,78.553,78.124,77.423,-0.336947368,-0.036142857,-0.107
2023,20,Mid-Circuit,Sao Paulo,20.460109289617485,0,VER,Red Bull Racing,1,1,70.436,70.162,70.727,-0.24365,-0.219466667,-0.810222222
2023,20,Mid-Circuit,Sao Paulo,20.460109289617485,0,NOR,McLaren,6,2,70.623,70.021,71.987,-0.05665,-0.360466667,0.4497777777777685
2023,20,Mid-Circuit,Sao Paulo,20.460109289617485,0,ALO,Aston Martin,4,3,70.557,70.237,71.387,-0.12265,-0.144466667,-0.150222222
2023,20,Mid-Circuit,Sao Paulo,20.460109289617485,0,PER,Red Bull Racing,9,4,70.668,70.219,72.321,-0.01165,-0.162466667,0.7837777777777717
2023,20,Mid-Circuit,Sao Paulo,20.460109289617485,0,STR,Aston Martin,3,5,70.551,70.375,71.344,-0.12865,-0.006466667,-0.193222222
2023,20,Mid-Circuit,Sao Paulo,20.460109289617485,0,SAI,Ferrari,7,6,70.624,70.254,71.989,-0.05565,-0.127466667,0.45177777777777806
2023,20,Mid-Circuit,Sao Paulo,20.460109289617485,0,GAS,Alpine,15,7,70.793,70.56700000000001,1000,0.11334999999999695,0.1855333333333391,928.4627777777778
2023,20,Mid-Circuit,Sao Paulo,20.460109289617485,0,HAM,Mercedes,5,8,70.604,70.266,71.469,-0.07565,-0.115466667,-0.068222222
2023,20,Mid-Circuit,Sao Paulo,20.460109289617485,0,TSU,AlphaTauri,16,9,70.837,1000,1000,0.15734999999999388,929.6185333333333,928.4627777777778
2023,20,Mid-Circuit,Sao Paulo,20.460109289617485,0,OCO,Alpine,14,10,70.763,70.562,1000,0.08334999999999582,0.18053333333332944,928.4627777777778
2023,20,Mid-Circuit,Sao Paulo,20.460109289617485,0,SAR,Williams,19,11,71.035,1000,1000,0.3553499999999872,929.6185333333333,928.4627777777778
2023,20,Mid-Circuit,Sao Paulo,20.460109289617485,0,HUL,Haas F1 Team,11,12,70.475,70.547,1000,-0.20465,0.16553333333332887,928.4627777777778
2023,20,Mid-Circuit,Sao Paulo,20.460109289617485,0,RIC,AlphaTauri,17,13,70.843,1000,1000,0.1633499999999941,929.6185333333333,928.4627777777778
2023,20,Mid-Circuit,Sao Paulo,20.460109289617485,0,PIA,McLaren,10,14,70.519,70.33,1000,-0.16065,-0.051466667,928.4627777777778
2023,20,Mid-Circuit,Sao Paulo,20.460109289617485,0,RUS,Mercedes,8,15,70.34,70.316,71.59,-0.33965,-0.065466667,0.052777777777777146
2023,20,Mid-Circuit,Sao Paulo,20.460109289617485,0,BOT,Alfa Romeo,18,16,70.955,1000,1000,0.2753499999999889,929.6185333333333,928.4627777777778
2023,20,Mid-Circuit,Sao Paulo,20.460109289617485,0,ZHO,Alfa Romeo,20,17,71.275,1000,1000,0.5953499999999963,929.6185333333333,928.4627777777778
2023,20,Mid-Circuit,Sao Paulo,20.460109289617485,0,MAG,Haas F1 Team,12,18,70.602,70.723,1000,-0.07765,0.3415333333333308,928.4627777777778
2023,20,Mid-Circuit,Sao Paulo,20.460109289617485,0,ALB,Williams,13,19,70.621,70.84,1000,-0.05865,0.45853333333333524,928.4627777777778
2023,20,Mid-Circuit,Sao Paulo,20.460109289617485,0,LEC,Ferrari,0,20,70.472,70.303,71.021,-0.20765,-0.078466667,-0.516222222
2023,21,High-Street,Las Vegas,18.05,0,VER,Red Bull Racing,2,1,94.19,93.572,93.104,-0.3253,-0.1026,-0.1364
2023,21,High-Street,Las Vegas,18.05,0,LEC,Ferrari,1,2,93.617,92.775,92.726,-0.8983,-0.8996,-0.5144
2023,21,High-Street,Las Vegas,18.05,0,PER,Red Bull Racing,11,3,94.574,93.855,1000,0.05870000000000175,0.1804000000000059,906.7596
2023,21,High-Street,Las Vegas,18.05,0,OCO,Alpine,16,4,94.834,1000,1000,0.31870000000000687,906.3254,906.7596
2023,21,High-Street,Las Vegas,18.05,0,STR,Aston Martin,19,5,94.504,94.199,1000,-0.0113,0.5244,906.7596
2023,21,High-Street,Las Vegas,18.05,0,SAI,Ferrari,12,6,93.851,93.338,92.77,-0.6643,-0.3366,-0.4704
2023,21,High-Street,Las Vegas,18.05,0,HAM,Mercedes,10,7,94.307,93.837,1000,-0.2083,0.1624000000000052,906.7596
2023,21,High-Street,Las Vegas,18.05,0,RUS,Mercedes,3,8,94.137,93.351,93.112,-0.3783,-0.3236,-0.1284
2023,21,High-Street,Las Vegas,18.05,0,ALO,Aston Martin,9,9,94.422,93.617,93.555,-0.0933,-0.0576,0.31460000000001287
2023,21,High-Street,Las Vegas,18.05,0,PIA,McLaren,18,10,94.85,1000,1000,0.334699999999998,906.3254,906.7596
2023,21,High-Street,Las Vegas,18.05,0,GAS,Alpine,4,11,94.272,93.494,93.239,-0.2433,-0.1806,-0.0014
2023,21,High-Street,Las Vegas,18.05,0,ALB,Williams,5,12,94.634,93.588,93.323,0.11870000000000402,-0.0866,0.08259999999999934
2023,21,High-Street,Las Vegas,18.05,0,MAG,Haas F1 Team,8,13,94.337,93.664,93.537,-0.1783,-0.0106,0.2966000000000122
2023,21,High-Street,Las Vegas,18.05,0,RIC,AlphaTauri,14,14,94.683,94.308,1000,0.16770000000001062,0.6334000000000088,906.7596
2023,21,High-Street,Las Vegas,18.05,0,ZHO,Alfa Romeo,17,15,94.849,1000,1000,0.33370000000000744,906.3254,906.7596
2023,21,High-Street,Las Vegas,18.05,0,SAR,Williams,6,16,94.525,93.733,93.513,0.009700000000009368,0.058400000000006,0.2726000000000113
2023,21,High-Street,Las Vegas,18.05,0,BOT,Alfa Romeo,7,17,94.305,93.809,93.525,-0.2103,0.1343999999999994,0.28460000000001173
2023,21,High-Street,Las Vegas,18.05,0,TSU,AlphaTauri,20,18,96.447,1000,1000,1.9317000000000064,906.3254,906.7596
2023,21,High-Street,Las Vegas,18.05,0,HUL,Haas F1 Team,13,19,94.265,93.979,1000,-0.2503,0.3044000000000011,906.7596
2023,21,High-Street,Las Vegas,18.05,0,NOR,McLaren,15,20,94.703,1000,1000,0.18770000000000664,906.3254,906.7596
2023,22,Mid-Circuit,Yas Island,26.96282051282052,0,VER,Red Bull Racing,1,1,84.16,83.74,83.445,-0.337210526,-0.4412,-0.4844
2023,22,Mid-Circuit,Yas Island,26.96282051282052,0,LEC,Ferrari,2,2,84.459,83.969,83.584,-0.038210526,-0.2122,-0.3454
2023,22,Mid-Circuit,Yas Island,26.96282051282052,0,RUS,Mercedes,4,3,84.337,84.013,83.788,-0.160210526,-0.1682,-0.1414
2023,22,Mid-Circuit,Yas Island,26.96282051282052,0,PER,Red Bull Racing,9,4,84.209,84.116,84.17099999999999,-0.288210526,-0.0652,0.24159999999999116
2023,22,Mid-Circuit,Yas Island,26.96282051282052,0,NOR,McLaren,5,5,84.368,83.92,83.816,-0.129210526,-0.2612,-0.1134
2023,22,Mid-Circuit,Yas Island,26.96282051282052,0,PIA,McLaren,3,6,84.487,84.27799999999999,83.782,-0.010210526,0.09679999999998756,-0.1474
2023,22,Mid-Circuit,Yas Island,26.96282051282052,0,ALO,Aston Martin,7,7,84.501,84.131,84.084,0.003789473684221889,-0.0502,0.15460000000000207
2023,22,Mid-Circuit,Yas Island,26.96282051282052,0,TSU,AlphaTauri,6,8,84.286,84.207,83.968,-0.211210526,0.02579999999998961,0.03860000000000241
2023,22,Mid-Circuit,Yas Island,26.96282051282052,0,HAM,Mercedes,11,9,84.437,84.35900000000001,1000,-0.060210526,0.17780000000000484,916.0706
2023,22,Mid-Circuit,Yas Island,26.96282051282052,0,STR,Aston Martin,13,10,84.405,84.422,1000,-0.092210526,0.24079999999999302,916.0706
2023,22,Mid-Circuit,Yas Island,26.96282051282052,0,RIC,AlphaTauri,15,11,84.461,84.44200000000001,1000,-0.036210526,0.26080000000000325,916.0706
2023,22,Mid-Circuit,Yas Island,26.96282051282052,0,OCO,Alpine,12,12,84.565,84.39099999999999,1000,0.06778947368421484,0.2097999999999871,916.0706
2023,22,Mid-Circuit,Yas Island,26.96282051282052,0,GAS,Alpine,10,13,84.6,84.078,84.548,0.10278947368421143,-0.1032,0.6186000000000007
2023,22,Mid-Circuit,Yas Island,26.96282051282052,0,ALB,Williams,14,14,84.298,84.439,1000,-0.199210526,0.2577999999999889,916.0706
2023,22,Mid-Circuit,Yas Island,26.96282051282052,0,HUL,Haas F1 Team,8,15,84.425,84.213,84.108,-0.072210526,0.031799999999989836,0.17860000000000298
2023,22,Mid-Circuit,Yas Island,26.96282051282052,0,SAR,Williams,20,16,1000,1000,1000,915.5027894736842,915.8188,916.0706
2023,22,Mid-Circuit,Yas Island,26.96282051282052,0,ZHO,Alfa Romeo,19,17,85.15899999999999,1000,1000,0.6617894736842089,915.8188,916.0706
2023,22,Mid-Circuit,Yas Island,26.96282051282052,0,SAI,Ferrari,16,18,84.738,1000,1000,0.24078947368421666,915.8188,916.0706
2023,22,Mid-Circuit,Yas Island,26.96282051282052,0,BOT,Alfa Romeo,18,19,84.788,1000,1000,0.2907894736842138,915.8188,916.0706
2023,22,Mid-Circuit,Yas Island,26.96282051282052,0,MAG,Haas F1 Team,17,20,84.764,1000,1000,0.2667894736842129,915.8188,916.0706
2024,1,Mid-Circuit,Sakhir,18.22738853503185,0,VER,Red Bull Racing,1,1,90.031,89.374,89.179,-0.40395,-0.543066667,-0.4376
2024,1,Mid-Circuit,Sakhir,18.22738853503185,0,PER,Red Bull Racing,5,2,90.221,89.932,89.537,-0.21395,0.014933333333331689,-0.0796
2024,1,Mid-Circuit,Sakhir,18.22738853503185,0,SAI,Ferrari,4,3,89.90899999999999,89.57300000000001,89.507,-0.52595,-0.344066667,-0.1096
2024,1,Mid-Circuit,Sakhir,18.22738853503185,0,LEC,Ferrari,2,4,90.243,89.16499999999999,89.407,-0.19195,-0.752066667,-0.2096
2024,1,Mid-Circuit,Sakhir,18.22738853503185,0,RUS,Mercedes,3,5,90.35,89.922,89.485,-0.08495,0.004933333333326573,-0.1316
2024,1,Mid-Circuit,Sakhir,18.22738853503185,0,NOR,McLaren,7,6,90.143,89.941,89.614,-0.29195,0.02393333333333203,-0.0026
2024,1,Mid-Circuit,Sakhir,18.22738853503185,0,HAM,Mercedes,9,7,90.451,89.718,89.71000000000001,0.016049999999992792,-0.199066667,0.09340000000000259
2024,1,Mid-Circuit,Sakhir,18.22738853503185,0,PIA,McLaren,8,8,90.531,90.122,89.68299999999999,0.0960500000000053,0.20493333333332941,0.06639999999998736
2024,1,Mid-Circuit,Sakhir,18.22738853503185,0,ALO,Aston Martin,6,9,90.179,89.801,89.542,-0.25595,-0.116066667,-0.0746
2024,1,Mid-Circuit,Sakhir,18.22738853503185,0,STR,Aston Martin,12,10,89.965,90.2,1000,-0.46995,0.28293333333333237,910.3833999999999
2024,1,Mid-Circuit,Sakhir,18.22738853503185,0,ZHO,Kick Sauber,17,11,90.757,1000,1000,0.3220500000000044,910.0829333333334,910.3833999999999
2024,1,Mid-Circuit,Sakhir,18.22738853503185,0,MAG,Haas F1 Team,15,12,90.646,90.529,1000,0.21105000000000018,0.6119333333333259,910.3833999999999
2024,1,Mid-Circuit,Sakhir,18.22738853503185,0,RIC,RB,14,13,90.562,90.278,1000,0.127049999999997,0.3609333333333353,910.3833999999999
2024,1,Mid-Circuit,Sakhir,18.22738853503185,0,TSU,RB,11,14,90.481,90.129,1000,0.04604999999999393,0.21193333333333442,910.3833999999999
2024,1,Mid-Circuit,Sakhir,18.22738853503185,0,ALB,Williams,13,15,90.397,90.221,1000,-0.03795,0.30393333333333317,910.3833999999999
2024,1,Mid-Circuit,Sakhir,18.22738853503185,0,HUL,Haas F1 Team,10,16,90.566,89.851,90.502,0.1310500000000019,-0.066066667,0.88539999999999
2024,1,Mid-Circuit,Sakhir,18.22738853503185,0,OCO,Alpine,19,17,90.793,1000,1000,0.35805000000000575,910.0829333333334,910.3833999999999
2024,1,Mid-Circuit,Sakhir,18.22738853503185,0,GAS,Alpine,20,18,90.948,1000,1000,0.5130499999999927,910.0829333333334,910.3833999999999
2024,1,Mid-Circuit,Sakhir,18.22738853503185,0,BOT,Kick Sauber,16,19,90.756,1000,1000,0.3210499999999996,910.0829333333334,910.3833999999999
2024,1,Mid-Circuit,Sakhir,18.22738853503185,0,SAR,Williams,18,20,90.77,1000,1000,0.3350499999999954,910.0829333333334,910.3833999999999
2024,2,High-Street,Jeddah,25.528082191780825,0,VER,Red Bull Racing,1,1,88.17099999999999,88.033,87.47200000000001,-0.740210526,-0.496928571,-0.6312
2024,2,High-Street,Jeddah,25.528082191780825,0,PER,Red Bull Racing,3,2,88.638,88.467,87.807,-0.273210526,-0.062928571,-0.2962
2024,2,High-Street,Jeddah,25.528082191780825,0,LEC,Ferrari,2,3,88.318,88.112,87.791,-0.593210526,-0.417928571,-0.3122
2024,2,High-Street,Jeddah,25.528082191780825,0,PIA,McLaren,5,4,88.755,88.343,88.089,-0.156210526,-0.186928571,-0.0142
2024,2,High-Street,Jeddah,25.528082191780825,0,ALO,Aston Martin,4,5,88.706,88.122,87.846,-0.205210526,-0.407928571,-0.2572
2024,2,High-Street,Jeddah,25.528082191780825,0,RUS,Mercedes,7,6,88.749,88.44800000000001,88.316,-0.162210526,-0.081928571,0.21280000000000143
2024,2,High-Street,Jeddah,25.528082191780825,0,BEA,Ferrari,11,7,88.98400000000001,88.642,1000,0.07278947368421029,0.1120714285714115,911.8968
2024,2,High-Street,Jeddah,25.528082191780825,0,NOR,McLaren,6,8,88.805,88.479,88.132,-0.106210526,-0.050928571,0.028800000000003934
2024,2,High-Street,Jeddah,25.528082191780825,0,HAM,Mercedes,8,9,88.994,88.606,88.46000000000001,0.0827894736842012,0.07607142857141014,0.3568000000000069
2024,2,High-Street,Jeddah,25.528082191780825,0,HUL,Haas F1 Team,15,10,89.055,1000,1000,0.14378947368420825,911.4700714285714,911.8968
2024,2,High-Street,Jeddah,25.528082191780825,0,ALB,Williams,12,11,89.107,88.98,1000,0.19578947368420074,0.4500714285714196,911.8968
2024,2,High-Street,Jeddah,25.528082191780825,0,MAG,Haas F1 Team,13,12,89.069,89.02,1000,0.15778947368420404,0.4900714285714116,911.8968
2024,2,High-Street,Jeddah,25.528082191780825,0,OCO,Alpine,17,13,89.475,1000,1000,0.5637894736841957,911.4700714285714,911.8968
2024,2,High-Street,Jeddah,25.528082191780825,0,SAR,Williams,19,14,89.526,1000,1000,0.6147894736841977,911.4700714285714,911.8968
2024,2,High-Street,Jeddah,25.528082191780825,0,TSU,RB,9,15,88.988,88.564,88.547,0.07678947368420097,0.034071428571408546,0.443799999999996
2024,2,High-Street,Jeddah,25.528082191780825,0,RIC,RB,14,16,89.065,89.025,1000,0.15378947368419915,0.4950714285714213,911.8968
2024,2,High-Street,Jeddah,25.528082191780825,0,BOT,Kick Sauber,16,17,89.179,1000,1000,0.26778947368420347,911.4700714285714,911.8968
2024,2,High-Street,Jeddah,25.528082191780825,0,ZHO,Kick Sauber,20,18,1000,1000,1000,911.0887894736842,911.4700714285714,911.8968
2024,2,High-Street,Jeddah,25.528082191780825,0,STR,Aston Martin,10,19,88.25,88.578,88.572,-0.661210526,0.04807142857141855,0.46880000000000166
2024,2,High-Street,Jeddah,25.528082191780825,0,GAS,Alpine,18,20,89.479,1000,1000,0.5677894736842006,911.4700714285714,911.8968
2024,3,High-Street,Melbourne,20.62222222222222,0,SAI,Ferrari,2,1,76.731,76.189,76.185,-1.2449,-1.3969375,-1.454
