Index,Season,Round,RaceName,Circuit,Track_Type,Weather,Driver,Team,Grid_Position,Finishing_Position
1277,2024,21,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,21.66268656716417,STR,Aston Martin,10,19
1278,2024,21,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,21.66268656716417,HUL,Haas F1 Team,17,20
1279,2024,22,Las Vegas Grand Prix,Las Vegas,High-Street,17.825174825174823,RUS,Mercedes,1,1
1280,2024,22,Las Vegas Grand Prix,Las Vegas,High-Street,17.825174825174823,HAM,Mercedes,10,2
1281,2024,22,Las Vegas Grand Prix,Las Vegas,High-Street,17.825174825174823,SAI,Ferrari,2,3
1282,2024,22,Las Vegas Grand Prix,Las Vegas,High-Street,17.825174825174823,LEC,Ferrari,4,4
1283,2024,22,Las Vegas Grand Prix,Las Vegas,High-Street,17.825174825174823,VER,Red Bull Racing,5,5
1284,2024,22,Las Vegas Grand Prix,Las Vegas,High-Street,17.825174825174823,NOR,McLaren,6,6
1285,2024,22,Las Vegas Grand Prix,Las Vegas,High-Street,17.825174825174823,PIA,McLaren,8,7
1286,2024,22,Las Vegas Grand Prix,Las Vegas,High-Street,17.825174825174823,HUL,Haas F1 Team,9,8
1287,2024,22,Las Vegas Grand Prix,Las Vegas,High-Street,17.825174825174823,TSU,RB,7,9
1288,2024,22,Las Vegas Grand Prix,Las Vegas,High-Street,17.825174825174823,PER,Red Bull Racing,15,10
1289,2024,22,Las Vegas Grand Prix,Las Vegas,High-Street,17.825174825174823,ALO,Aston Martin,16,11
1290,2024,22,Las Vegas Grand Prix,Las Vegas,High-Street,17.825174825174823,MAG,Haas F1 Team,12,12
1291,2024,22,Las Vegas Grand Prix,Las Vegas,High-Street,17.825174825174823,ZHO,Kick Sauber,13,13
1292,2024,22,Las Vegas Grand Prix,Las Vegas,High-Street,17.825174825174823,COL,Williams,0,14
1293,2024,22,Las Vegas Grand Prix,Las Vegas,High-Street,17.825174825174823,STR,Aston Martin,18,15
1294,2024,22,Las Vegas Grand Prix,Las Vegas,High-Street,17.825174825174823,LAW,RB,14,16
1295,2024,22,Las Vegas Grand Prix,Las Vegas,High-Street,17.825174825174823,OCO,Alpine,11,17
1296,2024,22,Las Vegas Grand Prix,Las Vegas,High-Street,17.825174825174823,BOT,Kick Sauber,19,18
1297,2024,22,Las Vegas Grand Prix,Las Vegas,High-Street,17.825174825174823,ALB,Williams,17,19
1298,2024,22,Las Vegas Grand Prix,Las Vegas,High-Street,17.825174825174823,GAS,Alpine,3,20
1299,2024,23,Qatar Grand Prix,Lusail,High-Circuit,18.926490066225167,VER,Red Bull Racing,2,1
1300,2024,23,Qatar Grand Prix,Lusail,High-Circuit,18.926490066225167,LEC,Ferrari,5,2
1301,2024,23,Qatar Grand Prix,Lusail,High-Circuit,18.926490066225167,PIA,McLaren,4,3
1302,2024,23,Qatar Grand Prix,Lusail,High-Circuit,18.926490066225167,RUS,Mercedes,1,4
1303,2024,23,Qatar Grand Prix,Lusail,High-Circuit,18.926490066225167,GAS,Alpine,11,5
1304,2024,23,Qatar Grand Prix,Lusail,High-Circuit,18.926490066225167,SAI,Ferrari,7,6
1305,2024,23,Qatar Grand Prix,Lusail,High-Circuit,18.926490066225167,ALO,Aston Martin,8,7
1306,2024,23,Qatar Grand Prix,Lusail,High-Circuit,18.926490066225167,ZHO,Kick Sauber,12,8
1307,2024,23,Qatar Grand Prix,Lusail,High-Circuit,18.926490066225167,MAG,Haas F1 Team,10,9
1308,2024,23,Qatar Grand Prix,Lusail,High-Circuit,18.926490066225167,NOR,McLaren,3,10
1309,2024,23,Qatar Grand Prix,Lusail,High-Circuit,18.926490066225167,BOT,Kick Sauber,13,11
1310,2024,23,Qatar Grand Prix,Lusail,High-Circuit,18.926490066225167,HAM,Mercedes,6,12
1311,2024,23,Qatar Grand Prix,Lusail,High-Circuit,18.926490066225167,TSU,RB,14,13
1312,2024,23,Qatar Grand Prix,Lusail,High-Circuit,18.926490066225167,LAW,RB,17,14
1313,2024,23,Qatar Grand Prix,Lusail,High-Circuit,18.926490066225167,ALB,Williams,16,15
1314,2024,23,Qatar Grand Prix,Lusail,High-Circuit,18.926490066225167,HUL,Haas F1 Team,18,16
1315,2024,23,Qatar Grand Prix,Lusail,High-Circuit,18.926490066225167,PER,Red Bull Racing,9,17
1316,2024,23,Qatar Grand Prix,Lusail,High-Circuit,18.926490066225167,STR,Aston Martin,15,18
1317,2024,23,Qatar Grand Prix,Lusail,High-Circuit,18.926490066225167,COL,Williams,19,19
1318,2024,23,Qatar Grand Prix,Lusail,High-Circuit,18.926490066225167,OCO,Alpine,20,20
1319,2024,24,Abu Dhabi Grand Prix,Yas Island,Mid-Circuit,26.76824324324324,NOR,McLaren,1,1
1320,2024,24,Abu Dhabi Grand Prix,Yas Island,Mid-Circuit,26.76824324324324,SAI,Ferrari,3,2
1321,2024,24,Abu Dhabi Grand Prix,Yas Island,Mid-Circuit,26.76824324324324,LEC,Ferrari,19,3
1322,2024,24,Abu Dhabi Grand Prix,Yas Island,Mid-Circuit,26.76824324324324,HAM,Mercedes,16,4
1323,2024,24,Abu Dhabi Grand Prix,Yas Island,Mid-Circuit,26.76824324324324,RUS,Mercedes,6,5
1324,2024,24,Abu Dhabi Grand Prix,Yas Island,Mid-Circuit,26.76824324324324,VER,Red Bull Racing,4,6
1325,2024,24,Abu Dhabi Grand Prix,Yas Island,Mid-Circuit,26.76824324324324,GAS,Alpine,5,7
1326,2024,24,Abu Dhabi Grand Prix,Yas Island,Mid-Circuit,26.76824324324324,HUL,Haas F1 Team,7,8
1327,2024,24,Abu Dhabi Grand Prix,Yas Island,Mid-Circuit,26.76824324324324,ALO,Aston Martin,8,9
1328,2024,24,Abu Dhabi Grand Prix,Yas Island,Mid-Circuit,26.76824324324324,PIA,McLaren,2,10
1329,2024,24,Abu Dhabi Grand Prix,Yas Island,Mid-Circuit,26.76824324324324,ALB,Williams,18,11
1330,2024,24,Abu Dhabi Grand Prix,Yas Island,Mid-Circuit,26.76824324324324,TSU,RB,11,12
1331,2024,24,Abu Dhabi Grand Prix,Yas Island,Mid-Circuit,26.76824324324324,ZHO,Kick Sauber,15,13
1332,2024,24,Abu Dhabi Grand Prix,Yas Island,Mid-Circuit,26.76824324324324,STR,Aston Martin,13,14
1333,2024,24,Abu Dhabi Grand Prix,Yas Island,Mid-Circuit,26.76824324324324,DOO,Alpine,17,15
1334,2024,24,Abu Dhabi Grand Prix,Yas Island,Mid-Circuit,26.76824324324324,MAG,Haas F1 Team,14,16
1335,2024,24,Abu Dhabi Grand Prix,Yas Island,Mid-Circuit,26.76824324324324,LAW,RB,12,17
1336,2024,24,Abu Dhabi Grand Prix,Yas Island,Mid-Circuit,26.76824324324324,BOT,Kick Sauber,9,18
1337,2024,24,Abu Dhabi Grand Prix,Yas Island,Mid-Circuit,26.76824324324324,COL,Williams,20,19
1338,2024,24,Abu Dhabi Grand Prix,Yas Island,Mid-Circuit,26.76824324324324,PER,Red Bull Racing,10,20
